name,date,close,open,high,low,volume
HNX30,04-12-2025,577.49,570.04,579.01,570.04,53777981
HNX30,05-12-2025,569.11,578.6,579.52,569.11,38986489
HNX30,08-12-2025,560.14,569.92,572.05,559.5,38205073
HNX30,09-12-2025,556.23,560.35,561.83,546.69,54660360
HNX30,10-12-2025,553.11,557.36,559.55,553.11,22087365
HNX30,11-12-2025,552.89,553.61,558.75,551.77,26800025
HNX30,12-12-2025,530.84,552.6,556.18,530.84,60964606
HNX30,15-12-2025,527.1,530.26,536.96,525.49,49338861
HNX30,16-12-2025,548.93,527.9,552.01,520.55,55247262
HNX30,17-12-2025,542.46,548.77,549.2,542.21,30074131
HNX30,18-12-2025,544.3,540.67,545.51,539.08,30388701
HNX30,19-12-2025,547.99,543.54,547.99,541.76,31809690
HNX30,22-12-2025,554.75,549.15,555.25,546.64,43318896
HNX30,23-12-2025,548.3,555.69,557.59,547.12,47785838
HNX30,24-12-2025,549.25,549.06,554.24,546.56,36599776
HNX30,25-12-2025,541.39,550.11,554.52,541.39,42446843
HNX30,26-12-2025,542.07,538.95,544.84,529.19,58686845
HNX30,29-12-2025,546.34,542.35,548.06,542.35,38816011
HNX30,30-12-2025,545.19,548.13,549.86,542.76,23334755
HNX30,31-12-2025,538.15,544.45,547.33,538.15,36346457
HNX30,05-01-2026,530.18,538.89,542.34,526.84,60477313
HNX30,06-01-2026,528.56,531.01,536.43,523.8,65780393
HNX30,07-01-2026,539.89,530.72,542.27,530.38,46361005
HNX30,08-01-2026,541.3,541.28,547.47,538.51,77109857
HNX30,09-01-2026,531.36,542.59,546.01,530.58,83524325
HNX30,12-01-2026,549.16,531.65,549.16,531.37,88253874
HNX30,13-01-2026,556.05,552.87,559.32,551.29,88762684
HNX30,14-01-2026,559.64,557.95,564.43,552.48,98466037
HNX30,15-01-2026,558.2,561.29,563.81,553.91,69619694
HNX30,16-01-2026,556,560.2,565.35,555.43,65180499
HNX30,19-01-2026,563.04,558.77,568.21,558.77,54807696
HNX30,20-01-2026,556.64,565.6,568.99,556.64,66489131
HNX30,21-01-2026,561.71,555.74,562.42,549.52,83985355
HNX30,22-01-2026,569.03,565.08,574.02,559.45,82614463
HNX30,23-01-2026,556.26,569.48,570.06,552.36,62341240
HNX30,26-01-2026,542.76,555.36,558.93,536.76,69683900
HNX30,27-01-2026,552.5,540.87,553.15,540.87,45345085
HNX30,28-01-2026,559.16,552.29,564.24,551.7,82460992
HNX30,29-01-2026,561.24,559.47,565.39,554.79,50840570
HNX30,30-01-2026,571.2,564.68,575.83,564.68,74564415
HNX30,02-02-2026,577.95,571.01,577.95,561.05,67201719
HNX30,03-02-2026,583.3,577.84,586.75,577.84,70278928
HNX30,04-02-2026,588.07,584.35,593.02,584,69287967
HNX30,05-02-2026,576.28,589.97,593.12,576.28,53840319
HNX30,06-02-2026,557.3,572.91,573.26,556.73,85825023
HNX30,09-02-2026,555.78,561.81,565.23,555.78,31113974
HNX30,10-02-2026,545.78,557.67,561.32,537.93,50684419
HNX30,11-02-2026,560.37,546.72,560.37,545.18,44848791
HNX30,12-02-2026,560.72,562.49,564.54,557.61,24054508
HNX30,13-02-2026,563.37,560.09,564.32,556.85,35030511
HNX30,23-02-2026,577.22,566.83,578.53,566.83,42444458
HNX30,24-02-2026,578.16,578.3,581.19,575.3,62805756
HNX30,25-02-2026,579.04,579.33,587.33,576.45,58883052
HNX30,26-02-2026,576.06,581.82,582.52,570.32,41016660
HNX30,27-02-2026,576.46,577.13,582.72,574.58,72904949
HNX30,02-03-2026,576.39,573.36,584.9,563.52,103335797
HNX30,03-03-2026,580.53,580.51,587.3,574.38,86266302
HNX30,04-03-2026,572.85,580.51,583.03,549.74,102509951
HNX30,05-03-2026,573.06,577.9,583.71,572.63,122303558
HNX30,06-03-2026,558.45,573.46,573.8,556.67,83586086
HNX30,09-03-2026,512.4,545.09,545.09,506.31,100760945
HNX30,10-03-2026,516.72,514.91,528.46,502.13,113362756
HNX30,11-03-2026,539.22,517.33,539.22,516.34,60395765
HNX30,12-03-2026,532.7,540.02,540.16,522.85,60368227
HNX30,13-03-2026,524.78,531.27,536.66,522.74,73084914
HNX30,16-03-2026,529.66,525.94,532.32,519.91,58980927
HNX30,17-03-2026,524.46,532.37,536.24,524.46,44084296
HNX30,18-03-2026,527.56,526,530.61,517.5,50789397
HNX30,19-03-2026,523.62,525.66,525.66,515.83,57687792
HNX30,20-03-2026,516.57,523.62,525.06,516.57,51031874
HNX30,23-03-2026,499.15,510.05,512.72,492.3,62502577
HNX30,24-03-2026,515.93,507.64,518.54,505,41570281
HNX30,25-03-2026,532.23,520.36,532.88,519.49,62828947
HNX30,26-03-2026,532.3,533.99,534.44,526.75,49156692
HNX30,27-03-2026,548.1,533.01,549.44,532.78,74116929
HNX30,30-03-2026,543.57,539.1,547.35,536.96,45822575
HNX30,31-03-2026,543.43,544.2,549.51,541.81,65109189
HNX30,01-04-2026,544.31,550.13,555.39,542.6,75709266
HNX30,02-04-2026,540.48,545.95,546.25,535.4,48689470
HNX30,03-04-2026,534.78,542.21,543.87,533.19,40371589
HNX30,06-04-2026,519.57,535.1,535.56,519,40585208
HNX30,07-04-2026,527.71,518.56,527.71,516.65,36198988
HNX30,08-04-2026,550.31,543.81,551.89,539.06,82723630
HNX30,09-04-2026,546.17,549.66,553.47,543.22,64220319
HNX30,10-04-2026,548.48,547.63,552.26,545.03,61525925
HNX30,13-04-2026,546.86,544.1,551.43,543.18,59818656
HNX30,14-04-2026,546.74,550.38,554.73,544.21,46018497
HNX30,15-04-2026,546.7,549.42,553.06,546.21,60429018
HNX30,16-04-2026,548.28,547.47,549.37,542.14,52812016
HNX30,17-04-2026,546.57,548.59,553.43,546.57,42844800
HNX30,20-04-2026,544.66,547.57,548.89,543.42,27453968
HNX30,21-04-2026,535.34,544.55,547.36,535.34,47929712
HNX30,22-04-2026,532.22,535.41,538.59,531.75,29724623
HNX30,23-04-2026,528.98,532.42,535.67,520.58,45484946
HNX30,24-04-2026,527.26,529.85,532.13,524.54,28150170
HNX30,28-04-2026,521.97,527.3,531.44,520.2,25564241
