name,date,close,open,high,low,volume
VN30,02-02-2026,2004.31,2021.25,2024.94,1971.28,379359383
VN30,03-02-2026,1997.69,2008.24,2018.35,1996.85,399253269
VN30,04-02-2026,1988.19,1998.45,1998.97,1974.34,469724738
VN30,05-02-2026,1969.27,1987.08,1992.2,1969.27,327385182
VN30,06-02-2026,1943.6,1956.66,1969.19,1943.6,482225631
VN30,09-02-2026,1947.75,1959.24,1961.86,1944.19,238176234
VN30,10-02-2026,1951.58,1951.51,1970.1,1935.9,359459426
VN30,11-02-2026,2000.9,1965.67,2005.42,1962.73,420591209
VN30,12-02-2026,2016.47,2012.76,2018.94,2008.04,216181723
VN30,13-02-2026,2018.64,2016.82,2022.65,1997.23,259621089
VN30,23-02-2026,2039.8,2026.61,2044.96,2024.19,307481583
VN30,24-02-2026,2050.85,2037.89,2050.85,2026.87,464504808
VN30,25-02-2026,2049.64,2050.31,2066.8,2044.83,618637247
VN30,26-02-2026,2069.82,2052.53,2073.31,2050.63,339488226
VN30,27-02-2026,2061.75,2071.76,2077.35,2054.28,319899912
VN30,02-03-2026,2010.75,2058.79,2058.79,2010.75,624911462
VN30,03-03-2026,1959.35,2019.38,2019.6,1956.77,528768549
VN30,04-03-2026,1956.53,1948.24,1971.38,1902.57,608871686
VN30,05-03-2026,1942.76,1977.28,1984.08,1937.9,434121468
VN30,06-03-2026,1904.19,1934.7,1935.1,1902.54,416876848
VN30,09-03-2026,1780.71,1898.91,1898.91,1773.41,736223069
VN30,10-03-2026,1836.96,1803.35,1859.21,1802.65,623618689
VN30,11-03-2026,1889.94,1840.08,1894.44,1838.38,392464893
VN30,12-03-2026,1859.8,1864.26,1879.64,1851.2,380808184
VN30,13-03-2026,1853.6,1847.51,1874.42,1839.49,329393500
VN30,16-03-2026,1852.99,1854.8,1863.8,1841.7,279631333
VN30,17-03-2026,1873.65,1869.15,1901.94,1868.63,262441729
VN30,18-03-2026,1868.84,1881.21,1901.76,1866.45,296866243
VN30,19-03-2026,1854.19,1851.7,1864.35,1837.5,374565926
VN30,20-03-2026,1797.99,1850.01,1850.01,1795.04,366660485
VN30,23-03-2026,1741.05,1778.11,1782.95,1740.29,430763980
VN30,24-03-2026,1770.16,1779.34,1784.83,1759.43,267818221
VN30,25-03-2026,1814.73,1790.95,1815.19,1787.85,304490184
VN30,26-03-2026,1791.25,1813.98,1815.49,1784.38,248802740
VN30,27-03-2026,1821.53,1791.67,1825.6,1787.02,280159239
VN30,30-03-2026,1811.92,1792.4,1824.82,1778.32,299904480
VN30,31-03-2026,1829.59,1819.84,1834.79,1818.68,323364851
VN30,01-04-2026,1861.84,1868.92,1872.8,1859.43,324883193
VN30,02-04-2026,1852.99,1864.83,1864.83,1838.81,349074165
VN30,03-04-2026,1837.43,1856.74,1868.91,1832.52,269016021
VN30,06-04-2026,1836.25,1833.61,1850.09,1828.18,201398605
VN30,07-04-2026,1840.96,1840.92,1852.58,1829.44,215931535
VN30,08-04-2026,1931.01,1875.69,1931.56,1875.69,490373194
VN30,09-04-2026,1915.01,1924.48,1933.8,1910.46,323451124
VN30,10-04-2026,1928.23,1931.83,1946.6,1926.09,367174905
VN30,13-04-2026,1925.66,1910.44,1933.96,1906.14,313489099
VN30,14-04-2026,1946.55,1946,1955.16,1938.06,334442291
VN30,15-04-2026,1961.6,1960.17,1964.34,1954.64,290769370
VN30,16-04-2026,1979.19,1966.13,1982.79,1958.76,351976099
VN30,17-04-2026,1988.11,1992.29,2008.98,1988.11,288422598
