name,date,close,open,high,low,volume
HNXINDEX,04-05-2026,250.04,251.07,252.53,248.76,52060538
HNXINDEX,05-05-2026,247.42,250.13,250.61,246.36,49678029
HNXINDEX,06-05-2026,248.46,247.35,249.11,247.33,52202708
HNXINDEX,07-05-2026,247.76,248.67,249.44,247.49,45091460
HNXINDEX,08-05-2026,246.49,247.26,248.49,245.4,47076722
ok,248.06,246.86,249.16,246.7,66067134,
HNXINDEX,ok,2026-05-11,248.06,246.86,249.16,246.7,66094240
HNXINDEX,ok,2026-05-12,253.28,248.14,253.41,248.01,42346412
HNXINDEX,ok,2026-05-13,254.62,254.02,255.86,253.13,62463983
HNXINDEX,ok,2026-05-14,255.07,256.53,257.42,254.75,36521805
HNXINDEX,ok,2026-05-15,257.42,257.46,259.95,256.55,57429503
